"id","nom_amenageur","siren_amenageur","contact_amenageur","nom_operateur","contact_operateur","telephone_operateur","nom_enseigne","id_station_itinerance","id_station_local","nom_station","implantation_station","adresse_station","code_insee_commune","code_dep","nbre_pdc","puissance_nominale","prise_type_ef","prise_type_2","prise_type_combo_ccs","prise_type_chademo","prise_type_autre","gratuit","paiement_acte","paiement_cb","paiement_autre","tarification","condition_acces","horaires","raccordement","date_mise_en_service","cable_t2_attache","consolidated_longitude","consolidated_latitude"
"174253","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP3972","0dc38588-2fca-4533-9702-8b6155bb866b","Mont-Saint-Michel, France","Parking public","Za Le Point du Jour","35270","35","8","150","False","True","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-1.5427470000","48.5682430000"
"174254","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP3972","3972","Mont-Saint-Michel, France","Station dédiée à la recharge rapide","D797, Le Bas de Saint-Georges, Za Le Point du Jour, 35610 Saint-Georges-de-Gréhaigne","35270","35","8","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2018-05-29",,"-1.5432830000","48.5681710000"
"174255","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP3972","0dc38588-2fca-4533-9702-8b6155bb866b","Mont-Saint-Michel, France","Parking public","Za Le Point du Jour","35270","35","8","150","False","True","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-1.5427470000","48.5682430000"
"174256","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP3972","3972","Mont-Saint-Michel, France","Station dédiée à la recharge rapide","D797, Le Bas de Saint-Georges, Za Le Point du Jour, 35610 Saint-Georges-de-Gréhaigne","35270","35","8","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2018-05-29",,"-1.5432830000","48.5681710000"
"175280","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP29155","fd08ede6-46bb-4e1d-8b21-f4d0d347aaf2","Brest, France - Gouesnou","Parking public","Kergaradec","29061","29","16","250","False","False","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-4.4708450000","48.4309140000"
"175281","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP29155","29155","Brest, France - Gouesnou","Station dédiée à la recharge rapide","CC Gouesnou, Kergaradec, 29850 Gouesnou","29061","29","16","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2022-06-23",,"-4.4699480200","48.4305668000"
"175282","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP29155","fd08ede6-46bb-4e1d-8b21-f4d0d347aaf2","Brest, France - Gouesnou","Parking public","Kergaradec","29061","29","16","250","False","False","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-4.4708450000","48.4309140000"
"175283","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP29155","29155","Brest, France - Gouesnou","Station dédiée à la recharge rapide","CC Gouesnou, Kergaradec, 29850 Gouesnou","29061","29","16","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2022-06-23",,"-4.4699480200","48.4305668000"
"175284","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP29155","fd08ede6-46bb-4e1d-8b21-f4d0d347aaf2","Brest, France - Gouesnou","Parking public","Kergaradec","29061","29","16","250","False","False","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-4.4708450000","48.4309140000"
"175285","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP29155","29155","Brest, France - Gouesnou","Station dédiée à la recharge rapide","CC Gouesnou, Kergaradec, 29850 Gouesnou","29061","29","16","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2022-06-23",,"-4.4699480200","48.4305668000"
"175286","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP29155","fd08ede6-46bb-4e1d-8b21-f4d0d347aaf2","Brest, France - Gouesnou","Parking public","Kergaradec","29061","29","16","250","False","False","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-4.4708450000","48.4309140000"
"175287","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP29155","29155","Brest, France - Gouesnou","Station dédiée à la recharge rapide","CC Gouesnou, Kergaradec, 29850 Gouesnou","29061","29","16","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2022-06-23",,"-4.4699480200","48.4305668000"
"175288","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP29155","fd08ede6-46bb-4e1d-8b21-f4d0d347aaf2","Brest, France - Gouesnou","Parking public","Kergaradec","29061","29","16","250","False","False","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-4.4708450000","48.4309140000"
"175289","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP29155","29155","Brest, France - Gouesnou","Station dédiée à la recharge rapide","CC Gouesnou, Kergaradec, 29850 Gouesnou","29061","29","16","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2022-06-23",,"-4.4699480200","48.4305668000"
"175290","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP29155","fd08ede6-46bb-4e1d-8b21-f4d0d347aaf2","Brest, France - Gouesnou","Parking public","Kergaradec","29061","29","16","250","False","False","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-4.4708450000","48.4309140000"
"175291","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP29155","29155","Brest, France - Gouesnou","Station dédiée à la recharge rapide","CC Gouesnou, Kergaradec, 29850 Gouesnou","29061","29","16","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2022-06-23",,"-4.4699480200","48.4305668000"
"175292","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP29155","fd08ede6-46bb-4e1d-8b21-f4d0d347aaf2","Brest, France - Gouesnou","Parking public","Kergaradec","29061","29","16","250","False","False","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-4.4708450000","48.4309140000"
"175293","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP29155","29155","Brest, France - Gouesnou","Station dédiée à la recharge rapide","CC Gouesnou, Kergaradec, 29850 Gouesnou","29061","29","16","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2022-06-23",,"-4.4699480200","48.4305668000"
"175294","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP29155","fd08ede6-46bb-4e1d-8b21-f4d0d347aaf2","Brest, France - Gouesnou","Parking public","Kergaradec","29061","29","16","250","False","False","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-4.4708450000","48.4309140000"
"175295","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP29155","29155","Brest, France - Gouesnou","Station dédiée à la recharge rapide","CC Gouesnou, Kergaradec, 29850 Gouesnou","29061","29","16","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2022-06-23",,"-4.4699480200","48.4305668000"
"175296","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP29155","fd08ede6-46bb-4e1d-8b21-f4d0d347aaf2","Brest, France - Gouesnou","Parking public","Kergaradec","29061","29","16","250","False","False","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-4.4708450000","48.4309140000"
"175297","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP29155","29155","Brest, France - Gouesnou","Station dédiée à la recharge rapide","CC Gouesnou, Kergaradec, 29850 Gouesnou","29061","29","16","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2022-06-23",,"-4.4699480200","48.4305668000"
"175298","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP29155","fd08ede6-46bb-4e1d-8b21-f4d0d347aaf2","Brest, France - Gouesnou","Parking public","Kergaradec","29061","29","16","250","False","False","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-4.4708450000","48.4309140000"
"175299","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP29155","29155","Brest, France - Gouesnou","Station dédiée à la recharge rapide","CC Gouesnou, Kergaradec, 29850 Gouesnou","29061","29","16","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2022-06-23",,"-4.4699480200","48.4305668000"
"175300","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP29155","fd08ede6-46bb-4e1d-8b21-f4d0d347aaf2","Brest, France - Gouesnou","Parking public","Kergaradec","29061","29","16","250","False","False","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-4.4708450000","48.4309140000"
"175301","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP29155","29155","Brest, France - Gouesnou","Station dédiée à la recharge rapide","CC Gouesnou, Kergaradec, 29850 Gouesnou","29061","29","16","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2022-06-23",,"-4.4699480200","48.4305668000"
"175302","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP29155","fd08ede6-46bb-4e1d-8b21-f4d0d347aaf2","Brest, France - Gouesnou","Parking public","Kergaradec","29061","29","16","250","False","False","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-4.4708450000","48.4309140000"
"175303","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP29155","29155","Brest, France - Gouesnou","Station dédiée à la recharge rapide","CC Gouesnou, Kergaradec, 29850 Gouesnou","29061","29","16","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2022-06-23",,"-4.4699480200","48.4305668000"
"175304","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP29155","fd08ede6-46bb-4e1d-8b21-f4d0d347aaf2","Brest, France - Gouesnou","Parking public","Kergaradec","29061","29","16","250","False","False","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-4.4708450000","48.4309140000"
"175305","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP29155","29155","Brest, France - Gouesnou","Station dédiée à la recharge rapide","CC Gouesnou, Kergaradec, 29850 Gouesnou","29061","29","16","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2022-06-23",,"-4.4699480200","48.4305668000"
"175306","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP29155","fd08ede6-46bb-4e1d-8b21-f4d0d347aaf2","Brest, France - Gouesnou","Parking public","Kergaradec","29061","29","16","250","False","False","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-4.4708450000","48.4309140000"
"175307","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP29155","29155","Brest, France - Gouesnou","Station dédiée à la recharge rapide","CC Gouesnou, Kergaradec, 29850 Gouesnou","29061","29","16","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2022-06-23",,"-4.4699480200","48.4305668000"
"175308","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP29155","fd08ede6-46bb-4e1d-8b21-f4d0d347aaf2","Brest, France - Gouesnou","Parking public","Kergaradec","29061","29","16","250","False","False","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-4.4708450000","48.4309140000"
"175309","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP29155","29155","Brest, France - Gouesnou","Station dédiée à la recharge rapide","CC Gouesnou, Kergaradec, 29850 Gouesnou","29061","29","16","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2022-06-23",,"-4.4699480200","48.4305668000"
"175310","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP29155","fd08ede6-46bb-4e1d-8b21-f4d0d347aaf2","Brest, France - Gouesnou","Parking public","Kergaradec","29061","29","16","250","False","False","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-4.4708450000","48.4309140000"
"175311","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP29155","29155","Brest, France - Gouesnou","Station dédiée à la recharge rapide","CC Gouesnou, Kergaradec, 29850 Gouesnou","29061","29","16","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2022-06-23",,"-4.4699480200","48.4305668000"
"176796","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP30031","30031","Rennes, France - Rue Jules Vallès","Station dédiée à la recharge rapide","CC E.Leclerc Cleunay, Rue Jules Vallès, 35000 Rennes","35238","35","21","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2023-07-26",,"-1.7138244400","48.1036001800"
"176797","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP30031","8d96cd3f-5163-4c86-b676-aab5798b84d4","Rennes, France - Cleunay","Parking public","Rue Jules Vallès","35238","35","20","250","False","False","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-1.7122010000","48.1039620000"
"176798","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP30031","30031","Rennes, France - Rue Jules Vallès","Station dédiée à la recharge rapide","CC E.Leclerc Cleunay, Rue Jules Vallès, 35000 Rennes","35238","35","21","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2023-07-26",,"-1.7138244400","48.1036001800"
"176799","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP30031","8d96cd3f-5163-4c86-b676-aab5798b84d4","Rennes, France - Cleunay","Parking public","Rue Jules Vallès","35238","35","20","250","False","False","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-1.7122010000","48.1039620000"
"176800","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP30031","30031","Rennes, France - Rue Jules Vallès","Station dédiée à la recharge rapide","CC E.Leclerc Cleunay, Rue Jules Vallès, 35000 Rennes","35238","35","21","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2023-07-26",,"-1.7138244400","48.1036001800"
"176801","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP30031","8d96cd3f-5163-4c86-b676-aab5798b84d4","Rennes, France - Cleunay","Parking public","Rue Jules Vallès","35238","35","20","250","False","False","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-1.7122010000","48.1039620000"
"176802","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP30031","30031","Rennes, France - Rue Jules Vallès","Station dédiée à la recharge rapide","CC E.Leclerc Cleunay, Rue Jules Vallès, 35000 Rennes","35238","35","21","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2023-07-26",,"-1.7138244400","48.1036001800"
"176803","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP30031","8d96cd3f-5163-4c86-b676-aab5798b84d4","Rennes, France - Cleunay","Parking public","Rue Jules Vallès","35238","35","20","250","False","False","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-1.7122010000","48.1039620000"
"176804","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP30031","30031","Rennes, France - Rue Jules Vallès","Station dédiée à la recharge rapide","CC E.Leclerc Cleunay, Rue Jules Vallès, 35000 Rennes","35238","35","21","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2023-07-26",,"-1.7138244400","48.1036001800"
"176805","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP30031","8d96cd3f-5163-4c86-b676-aab5798b84d4","Rennes, France - Cleunay","Parking public","Rue Jules Vallès","35238","35","20","250","False","False","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-1.7122010000","48.1039620000"
"176806","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP30031","30031","Rennes, France - Rue Jules Vallès","Station dédiée à la recharge rapide","CC E.Leclerc Cleunay, Rue Jules Vallès, 35000 Rennes","35238","35","21","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2023-07-26",,"-1.7138244400","48.1036001800"
"176807","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP30031","8d96cd3f-5163-4c86-b676-aab5798b84d4","Rennes, France - Cleunay","Parking public","Rue Jules Vallès","35238","35","20","250","False","False","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-1.7122010000","48.1039620000"
"176808","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP30031","30031","Rennes, France - Rue Jules Vallès","Station dédiée à la recharge rapide","CC E.Leclerc Cleunay, Rue Jules Vallès, 35000 Rennes","35238","35","21","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2023-07-26",,"-1.7138244400","48.1036001800"
"176809","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP30031","8d96cd3f-5163-4c86-b676-aab5798b84d4","Rennes, France - Cleunay","Parking public","Rue Jules Vallès","35238","35","20","250","False","False","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-1.7122010000","48.1039620000"
"176810","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP30031","30031","Rennes, France - Rue Jules Vallès","Station dédiée à la recharge rapide","CC E.Leclerc Cleunay, Rue Jules Vallès, 35000 Rennes","35238","35","21","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2023-07-26",,"-1.7138244400","48.1036001800"
"176811","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP30031","8d96cd3f-5163-4c86-b676-aab5798b84d4","Rennes, France - Cleunay","Parking public","Rue Jules Vallès","35238","35","20","250","False","False","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-1.7122010000","48.1039620000"
"176812","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP30031","30031","Rennes, France - Rue Jules Vallès","Station dédiée à la recharge rapide","CC E.Leclerc Cleunay, Rue Jules Vallès, 35000 Rennes","35238","35","21","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2023-07-26",,"-1.7138244400","48.1036001800"
"176813","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP30031","8d96cd3f-5163-4c86-b676-aab5798b84d4","Rennes, France - Cleunay","Parking public","Rue Jules Vallès","35238","35","20","250","False","False","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-1.7122010000","48.1039620000"
"176814","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP30031","30031","Rennes, France - Rue Jules Vallès","Station dédiée à la recharge rapide","CC E.Leclerc Cleunay, Rue Jules Vallès, 35000 Rennes","35238","35","21","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2023-07-26",,"-1.7138244400","48.1036001800"
"176815","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP30031","8d96cd3f-5163-4c86-b676-aab5798b84d4","Rennes, France - Cleunay","Parking public","Rue Jules Vallès","35238","35","20","250","False","False","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-1.7122010000","48.1039620000"
"176816","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP30031","30031","Rennes, France - Rue Jules Vallès","Station dédiée à la recharge rapide","CC E.Leclerc Cleunay, Rue Jules Vallès, 35000 Rennes","35238","35","21","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2023-07-26",,"-1.7138244400","48.1036001800"
"176817","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP30031","8d96cd3f-5163-4c86-b676-aab5798b84d4","Rennes, France - Cleunay","Parking public","Rue Jules Vallès","35238","35","20","250","False","False","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-1.7122010000","48.1039620000"
"176818","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP30031","30031","Rennes, France - Rue Jules Vallès","Station dédiée à la recharge rapide","CC E.Leclerc Cleunay, Rue Jules Vallès, 35000 Rennes","35238","35","21","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2023-07-26",,"-1.7138244400","48.1036001800"
"176819","Tesla","524335262","charging-france@tesla.com","Tesla","charging-france@tesla.com","tel:+33-9-70-73-08-50","Tesla","FRTSLP30031","8d96cd3f-5163-4c86-b676-aab5798b84d4","Rennes, France - Cleunay","Parking public","Rue Jules Vallès","35238","35","20","250","False","False","True","False","False","False","True","False",,,"Accès libre","24/7","Direct","0000-00-00",,"-1.7122010000","48.1039620000"
"176820","TESLA France SARL","524335262","superchargerhost@tesla.com","TESLA France SARL","superchargerhost@tesla.com","+31 (0)13 799 9511","TESLA SUPERCHARGER","FRTSLP30031","30031","Rennes, France - Rue Jules Vallès","Station dédiée à la recharge rapide","CC E.Leclerc Cleunay, Rue Jules Vallès, 35000 Rennes","35238","35","21","250","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",,"Accès libre"," 24/7","Indirect","2023-07-26",,"-1.7138244400","48.1036001800"
